Issuer,Currency,Coupon,Yield,Moody's Rating,Maturity Date,Bid,Ask,Source URL,Scrape Date,ISIN,Issue Date
"Canada, Government of...",CAD,4.00%,3.02%,Aaa,5/1/2026,101.21,101.33,https://markets.businessinsider.com/bonds/finder?p=1&borrower=71&maturity=shortterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-18,ca135087r556,2/12/2024
"Canada, Government of...",CAD,4.00%,3.00%,Aaa,8/3/2026,101.47,101.59,https://markets.businessinsider.com/bonds/finder?p=1&borrower=71&maturity=shortterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-18,ca135087r978,5/6/2024
"Canada, Government of...",CAD,3.25%,3.01%,Aaa,11/1/2026,-,-,https://markets.businessinsider.com/bonds/finder?p=2&borrower=71&maturity=shortterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-18,ca135087s398,8/2/2024
"Canada, Government of...",CAD,3.00%,2.98%,Aaa,2/1/2027,100.02,100.27,https://markets.businessinsider.com/bonds/finder?p=2&borrower=71&maturity=shortterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-18,ca135087s547,11/1/2024
"Canada, Government of...",CAD,9.00%,3.01%,Aaa,6/1/2025,102.08,102.3,https://markets.businessinsider.com/bonds/finder?p=2&borrower=71&maturity=shortterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-18,ca135087vh40,8/2/1994
"Canada, Government of...",CAD,8.00%,2.90%,Aaa,6/1/2027,111.45,111.58,https://markets.businessinsider.com/bonds/finder?p=2&borrower=71&maturity=shortterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-18,ca135087vw17,5/1/1996
"Canada, Government of...",CAD,2.00%,2.96%,Aaa,6/1/2028,97.02,97.07,https://markets.businessinsider.com/bonds/finder?borrower=71&maturity=midterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-18,ca135087h235,8/1/2017
"Canada, Government of...",CAD,2.25%,2.96%,Aaa,6/1/2029,97.15,97.38,https://markets.businessinsider.com/bonds/finder?borrower=71&maturity=midterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-18,ca135087j397,7/27/2018
"Canada, Government of...",CAD,0.50%,3.17%,Aaa,12/1/2030,86,86.27,https://markets.businessinsider.com/bonds/finder?borrower=71&maturity=midterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-18,ca135087l443,10/5/2020
"Canada, Government of...",CAD,1.50%,3.20%,Aaa,6/1/2031,90.44,90.68,https://markets.businessinsider.com/bonds/finder?borrower=71&maturity=midterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-18,ca135087m276,4/26/2021
"Canada, Government of...",CAD,1.50%,3.25%,Aaa,12/1/2031,89.52,89.8,https://markets.businessinsider.com/bonds/finder?borrower=71&maturity=midterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-18,ca135087n266,10/25/2021
"Canada, Government of...",CAD,2.00%,3.26%,Aaa,6/1/2032,92,92.22,https://markets.businessinsider.com/bonds/finder?borrower=71&maturity=midterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-18,ca135087n597,3/16/2022
"Canada, Government of...",CAD,2.25%,3.10%,Aaa,12/1/2029,96.27,96.69,https://markets.businessinsider.com/bonds/finder?borrower=71&maturity=midterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-18,ca135087n670,3/29/2022
"Canada, Government of...",CAD,2.50%,3.28%,Aaa,12/1/2032,94.77,95.01,https://markets.businessinsider.com/bonds/finder?borrower=71&maturity=midterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-18,ca135087p329,8/8/2022
"Canada, Government of...",CAD,3.50%,2.96%,Aaa,3/1/2028,101.5,101.96,https://markets.businessinsider.com/bonds/finder?borrower=71&maturity=midterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-18,ca135087p576,10/21/2022
"Canada, Government of...",CAD,3.25%,2.98%,Aaa,9/1/2028,100.94,101.15,https://markets.businessinsider.com/bonds/finder?borrower=71&maturity=midterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-18,ca135087q491,4/21/2023
"Canada, Government of...",CAD,3.25%,3.34%,Aaa,12/1/2033,99.45,99.78,https://markets.businessinsider.com/bonds/finder?borrower=71&maturity=midterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-18,ca135087q723,6/26/2023
"Canada, Government of...",CAD,4.00%,3.01%,Aaa,3/1/2029,103.8,103.93,https://markets.businessinsider.com/bonds/finder?borrower=71&maturity=midterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-18,ca135087q988,10/13/2023
"Canada, Government of...",CAD,3.00%,3.35%,Aaa,6/1/2034,97.48,97.62,https://markets.businessinsider.com/bonds/finder?borrower=71&maturity=midterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-18,ca135087r481,12/27/2023
"Canada, Government of...",CAD,3.50%,3.33%,Aaa,3/1/2034,101.52,101.66,https://markets.businessinsider.com/bonds/finder?borrower=71&maturity=midterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-18,ca135087r713,3/1/2024
"Canada, Government of...",CAD,3.50%,3.06%,Aaa,9/1/2029,101.89,102.01,https://markets.businessinsider.com/bonds/finder?borrower=71&maturity=midterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-18,ca135087r895,4/8/2024
"Canada, Government of...",CAD,3.25%,3.36%,Aaa,12/1/2034,99.31,99.61,https://markets.businessinsider.com/bonds/finder?borrower=71&maturity=midterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-18,ca135087s216,7/12/2024
"Canada, Government of...",CAD,2.75%,3.09%,Aaa,3/1/2030,-,-,https://markets.businessinsider.com/bonds/finder?borrower=71&maturity=midterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-18,ca135087s471,10/3/2024
"Canada, Government of...",CAD,5.75%,2.98%,Aaa,6/1/2029,111.23,111.33,https://markets.businessinsider.com/bonds/finder?borrower=71&maturity=midterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-18,ca135087wl43,2/2/1998
"Canada, Government of...",CAD,5.75%,3.33%,Aaa,6/1/2033,117.58,118.03,https://markets.businessinsider.com/bonds/finder?borrower=71&maturity=midterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-18,ca135087xg49,10/15/2001
"Canada, Government of...",CAD,2.25%,3.07%,Aaa,6/1/2025,99.7,99.73,https://markets.businessinsider.com/bonds/finder?p=1&borrower=71&maturity=shortterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-20,ca135087d507,6/30/2014
"Canada, Government of...",CAD,1.50%,2.89%,Aaa,6/1/2026,98.13,98.14,https://markets.businessinsider.com/bonds/finder?p=1&borrower=71&maturity=shortterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-20,ca135087e679,7/21/2015
"Canada, Government of...",CAD,1.00%,2.88%,Aaa,6/1/2027,95.73,95.76,https://markets.businessinsider.com/bonds/finder?p=1&borrower=71&maturity=shortterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-20,ca135087f825,8/3/2016
"Canada, Government of...",CAD,1.25%,3.11%,Aaa,3/1/2025,99.8,99.82,https://markets.businessinsider.com/bonds/finder?p=1&borrower=71&maturity=shortterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-20,ca135087k528,10/11/2019
"Canada, Government of...",CAD,0.50%,3.00%,Aaa,9/1/2025,98.49,98.53,https://markets.businessinsider.com/bonds/finder?p=1&borrower=71&maturity=shortterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-20,ca135087k940,4/3/2020
"Canada, Government of...",CAD,0.25%,2.98%,Aaa,3/1/2026,97.03,97.05,https://markets.businessinsider.com/bonds/finder?p=1&borrower=71&maturity=shortterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-20,ca135087l518,10/9/2020
"Canada, Government of...",CAD,1.00%,2.88%,Aaa,9/1/2026,97.03,97.05,https://markets.businessinsider.com/bonds/finder?p=1&borrower=71&maturity=shortterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-20,ca135087l930,4/16/2021
"Canada, Government of...",CAD,1.25%,2.92%,Aaa,3/1/2027,96.6,96.63,https://markets.businessinsider.com/bonds/finder?p=1&borrower=71&maturity=shortterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-20,ca135087m847,10/15/2021
"Canada, Government of...",CAD,1.50%,3.07%,Aaa,4/1/2025,99.68,99.7,https://markets.businessinsider.com/bonds/finder?p=1&borrower=71&maturity=shortterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-20,ca135087n340,1/24/2022
"Canada, Government of...",CAD,2.75%,2.94%,Aaa,9/1/2027,99.48,99.58,https://markets.businessinsider.com/bonds/finder?p=1&borrower=71&maturity=shortterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-20,ca135087n837,5/13/2022
"Canada, Government of...",CAD,3.00%,2.99%,Aaa,10/1/2025,99.99,100.01,https://markets.businessinsider.com/bonds/finder?p=1&borrower=71&maturity=shortterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-20,ca135087p246,7/25/2022
"Canada, Government of...",CAD,3.75%,-,Aaa,2/1/2025,100.02,100.04,https://markets.businessinsider.com/bonds/finder?p=1&borrower=71&maturity=shortterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-20,ca135087p659,11/2/2022
"Canada, Government of...",CAD,3.25%,2.84%,Aaa,8/24/2027,100.67,100.87,https://markets.businessinsider.com/bonds/finder?p=1&borrower=71&maturity=shortterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-20,#N/A,#N/A
"Canada, Government of...",CAD,3.00%,2.96%,Aaa,4/1/2026,100.01,100.03,https://markets.businessinsider.com/bonds/finder?p=1&borrower=71&maturity=shortterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-20,ca135087p816,1/20/2023
"Canada, Government of...",CAD,3.75%,3.01%,Aaa,5/1/2025,100.18,100.2,https://markets.businessinsider.com/bonds/finder?p=1&borrower=71&maturity=shortterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-20,ca135087q319,2/10/2023
"Canada, Government of...",CAD,3.50%,3.00%,Aaa,8/1/2025,100.25,100.26,https://markets.businessinsider.com/bonds/finder?p=1&borrower=71&maturity=shortterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-20,ca135087q640,5/12/2023
"Canada, Government of...",CAD,4.50%,2.98%,Aaa,11/1/2025,101.13,101.17,https://markets.businessinsider.com/bonds/finder?p=1&borrower=71&maturity=shortterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-20,ca135087q806,8/4/2023
"Canada, Government of...",CAD,4.50%,2.96%,Aaa,2/1/2026,101.51,101.53,https://markets.businessinsider.com/bonds/finder?p=1&borrower=71&maturity=shortterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-20,ca135087r226,11/1/2023
"Canada, Government of...",CAD,4.00%,3.00%,Aaa,5/1/2026,101.21,101.33,https://markets.businessinsider.com/bonds/finder?p=1&borrower=71&maturity=shortterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-20,ca135087r556,2/12/2024
"Canada, Government of...",CAD,4.00%,2.98%,Aaa,8/3/2026,101.47,101.59,https://markets.businessinsider.com/bonds/finder?p=1&borrower=71&maturity=shortterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-20,ca135087r978,5/6/2024
"Canada, Government of...",CAD,0.25%,2.98%,Aaa,3/1/2026,97.03,97.05,https://markets.businessinsider.com/bonds/finder?p=2&borrower=71&maturity=shortterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-20,ca135087l518,10/9/2020
"Canada, Government of...",CAD,1.00%,2.88%,Aaa,9/1/2026,97.03,97.05,https://markets.businessinsider.com/bonds/finder?p=2&borrower=71&maturity=shortterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-20,ca135087l930,4/16/2021
"Canada, Government of...",CAD,1.50%,3.07%,Aaa,4/1/2025,99.68,99.7,https://markets.businessinsider.com/bonds/finder?p=2&borrower=71&maturity=shortterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-20,ca135087n340,1/24/2022
"Canada, Government of...",CAD,3.50%,3.00%,Aaa,8/1/2025,100.25,100.26,https://markets.businessinsider.com/bonds/finder?p=2&borrower=71&maturity=shortterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-20,ca135087q640,5/12/2023
"Canada, Government of...",CAD,2.00%,2.92%,Aaa,6/1/2028,97.02,97.07,https://markets.businessinsider.com/bonds/finder?borrower=71&maturity=midterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-20,ca135087h235,8/1/2017
"Canada, Government of...",CAD,2.25%,2.94%,Aaa,6/1/2029,97.15,97.38,https://markets.businessinsider.com/bonds/finder?borrower=71&maturity=midterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-20,ca135087j397,7/27/2018
"Canada, Government of...",CAD,0.50%,3.14%,Aaa,12/1/2030,86,86.27,https://markets.businessinsider.com/bonds/finder?borrower=71&maturity=midterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-20,ca135087l443,10/5/2020
"Canada, Government of...",CAD,1.50%,3.17%,Aaa,6/1/2031,90.44,90.68,https://markets.businessinsider.com/bonds/finder?borrower=71&maturity=midterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-20,ca135087m276,4/26/2021
"Canada, Government of...",CAD,1.50%,3.20%,Aaa,12/1/2031,89.52,89.8,https://markets.businessinsider.com/bonds/finder?borrower=71&maturity=midterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-20,ca135087n266,10/25/2021
"Canada, Government of...",CAD,2.00%,3.22%,Aaa,6/1/2032,92,92.22,https://markets.businessinsider.com/bonds/finder?borrower=71&maturity=midterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-20,ca135087n597,3/16/2022
"Canada, Government of...",CAD,2.25%,3.07%,Aaa,12/1/2029,96.27,96.69,https://markets.businessinsider.com/bonds/finder?borrower=71&maturity=midterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-20,ca135087n670,3/29/2022
"Canada, Government of...",CAD,2.50%,3.24%,Aaa,12/1/2032,94.77,95.01,https://markets.businessinsider.com/bonds/finder?borrower=71&maturity=midterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-20,ca135087p329,8/8/2022
"Canada, Government of...",CAD,3.50%,2.94%,Aaa,3/1/2028,101.5,101.96,https://markets.businessinsider.com/bonds/finder?borrower=71&maturity=midterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-20,ca135087p576,10/21/2022
"Canada, Government of...",CAD,3.25%,2.95%,Aaa,9/1/2028,100.94,101.15,https://markets.businessinsider.com/bonds/finder?borrower=71&maturity=midterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-20,ca135087q491,4/21/2023
"Canada, Government of...",CAD,3.25%,3.30%,Aaa,12/1/2033,99.45,99.78,https://markets.businessinsider.com/bonds/finder?borrower=71&maturity=midterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-20,ca135087q723,6/26/2023
"Canada, Government of...",CAD,4.00%,2.98%,Aaa,3/1/2029,103.8,103.93,https://markets.businessinsider.com/bonds/finder?borrower=71&maturity=midterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-20,ca135087q988,10/13/2023
"Canada, Government of...",CAD,3.00%,3.30%,Aaa,6/1/2034,97.48,97.62,https://markets.businessinsider.com/bonds/finder?borrower=71&maturity=midterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-20,ca135087r481,12/27/2023
"Canada, Government of...",CAD,3.50%,3.29%,Aaa,3/1/2034,101.52,101.66,https://markets.businessinsider.com/bonds/finder?borrower=71&maturity=midterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-20,ca135087r713,3/1/2024
"Canada, Government of...",CAD,3.50%,3.04%,Aaa,9/1/2029,101.89,102.01,https://markets.businessinsider.com/bonds/finder?borrower=71&maturity=midterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-20,ca135087r895,4/8/2024
"Canada, Government of...",CAD,3.25%,3.31%,Aaa,12/1/2034,99.31,99.61,https://markets.businessinsider.com/bonds/finder?borrower=71&maturity=midterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-20,ca135087s216,7/12/2024
"Canada, Government of...",CAD,2.75%,3.08%,Aaa,3/1/2030,98.69,98.69,https://markets.businessinsider.com/bonds/finder?borrower=71&maturity=midterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-20,ca135087s471,10/3/2024
"Canada, Government of...",CAD,5.75%,2.95%,Aaa,6/1/2029,111.23,111.33,https://markets.businessinsider.com/bonds/finder?borrower=71&maturity=midterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-20,ca135087wl43,2/2/1998
"Canada, Government of...",CAD,5.75%,3.29%,Aaa,6/1/2033,117.58,118.03,https://markets.businessinsider.com/bonds/finder?borrower=71&maturity=midterm&yield=&bondtype=2%2c3%2c4%2c16&coupon=&currency=184&rating=&country=19,2025-01-20,ca135087xg49,10/15/2001
